app_id,customer_id,application_date,product,requested_amount,tenure_months,channel,approval_status,rejection_reason,approved_amount,interest_rate,risk_score
APP0001742,CUST001513,2025-07-03,Merchant Loan,338000,18,Partner,Rejected,Affordability policy,0,0.0,231.5
APP0001743,CUST001624,2026-04-25,Personal Loan,100000,18,App,Approved,,80000,19.74,303.4
APP0001744,CUST002349,2025-11-17,Consumer Durable Loan,95000,18,Referral,Rejected,Affordability policy,0,0.0,288.2
APP0001745,CUST001065,2025-10-13,Consumer Durable Loan,82000,24,App,Rejected,Affordability policy,0,0.0,297.6
APP0001746,CUST000425,2025-11-15,Personal Loan,195000,18,App,Approved,,148000,17.92,260.1
APP0001747,CUST000919,2025-09-02,Two Wheeler Loan,89000,18,App,Approved,,85000,16.17,226.9
APP0001748,CUST001174,2025-12-11,Personal Loan,76000,24,App,Approved,,69000,18.01,216.9
APP0001749,CUST001402,2025-09-18,Consumer Durable Loan,60000,24,App,Approved,,56000,17.39,302.5
APP0001750,CUST001155,2026-04-15,Two Wheeler Loan,82000,36,Partner,Approved,,81000,19.11,325.2
APP0001751,CUST001235,2025-07-04,Two Wheeler Loan,29000,24,Partner,Approved,,26000,19.41,285.5
APP0001752,CUST001472,2026-02-04,Personal Loan,89000,9,App,Approved,,82000,16.25,254.3
APP0001753,CUST000265,2025-11-09,Consumer Durable Loan,60000,24,App,Approved,,47000,17.16,244.5
APP0001754,CUST002301,2026-04-27,Personal Loan,112000,18,Referral,Rejected,Affordability policy,0,0.0,274.1
APP0001755,CUST001486,2026-06-10,Merchant Loan,86000,18,App,Rejected,Policy score cutoff,0,0.0,382.6
APP0001756,CUST002203,2025-11-15,Personal Loan,126000,6,App,Approved,,110000,14.79,114.0
APP0001757,CUST000557,2026-04-27,Consumer Durable Loan,67000,18,App,Approved,,66000,16.7,166.7
APP0001758,CUST000550,2025-10-22,Two Wheeler Loan,72000,6,App,Approved,,58000,16.31,159.4
APP0001759,CUST000615,2026-05-26,Personal Loan,143000,6,App,Approved,,125000,19.6,310.4
APP0001760,CUST002460,2026-01-04,Two Wheeler Loan,70000,9,App,Rejected,Affordability policy,0,0.0,317.3
APP0001761,CUST001491,2026-06-03,Merchant Loan,115000,18,Partner,Rejected,Policy score cutoff,0,0.0,435.3
APP0001762,CUST002094,2026-01-07,Consumer Durable Loan,28000,12,Partner,Approved,,28000,20.75,282.1
APP0001763,CUST000004,2025-10-24,Two Wheeler Loan,51000,12,Branch,Rejected,Affordability policy,0,0.0,263.3
APP0001764,CUST000124,2026-04-17,Consumer Durable Loan,40000,18,App,Approved,,36000,17.43,300.4
APP0001765,CUST001089,2026-03-24,Merchant Loan,143000,24,App,Rejected,Affordability policy,0,0.0,277.5
APP0001766,CUST000328,2026-01-20,Personal Loan,91000,12,Branch,Rejected,Low bureau score,0,0.0,425.7
APP0001767,CUST001112,2025-10-14,Personal Loan,30000,6,Branch,Approved,,27000,18.81,238.8
APP0001768,CUST001199,2026-01-05,Consumer Durable Loan,62000,12,App,Rejected,Affordability policy,0,0.0,288.1
APP0001769,CUST000862,2025-10-09,Personal Loan,152000,12,App,Rejected,Policy score cutoff,0,0.0,356.3
APP0001770,CUST001516,2025-09-24,Personal Loan,159000,36,Partner,Rejected,Low bureau score,0,0.0,512.3
APP0001771,CUST001639,2026-05-06,Two Wheeler Loan,50000,12,App,Approved,,49000,20.68,312.3
APP0001772,CUST001892,2026-06-08,Merchant Loan,238000,6,App,Rejected,Affordability policy,0,0.0,293.8
APP0001773,CUST002441,2026-02-13,Personal Loan,171000,24,Branch,Rejected,Policy score cutoff,0,0.0,357.5
APP0001774,CUST000331,2025-10-05,Two Wheeler Loan,53000,12,Partner,Approved,,47000,19.95,299.4
APP0001775,CUST000575,2026-04-21,Personal Loan,175000,9,Referral,Rejected,Affordability policy,0,0.0,315.9
APP0001776,CUST001070,2025-09-23,Consumer Durable Loan,13000,12,App,Approved,,11000,17.36,202.5
APP0001777,CUST001367,2026-06-13,Consumer Durable Loan,90000,24,App,Approved,,73000,20.43,315.9
APP0001778,CUST002357,2026-05-07,Personal Loan,78000,18,Referral,Approved,,65000,17.66,229.0
APP0001779,CUST002490,2026-05-21,Merchant Loan,141000,24,Branch,Rejected,Affordability policy,0,0.0,294.2
APP0001780,CUST002145,2026-04-11,Two Wheeler Loan,50000,24,Referral,Rejected,Policy score cutoff,0,0.0,407.4
APP0001781,CUST001760,2026-03-09,Personal Loan,154000,9,App,Approved,,123000,20.94,406.9
APP0001782,CUST002021,2026-01-08,Merchant Loan,164000,6,App,Rejected,Affordability policy,0,0.0,230.0
APP0001783,CUST002328,2026-02-12,Consumer Durable Loan,66000,24,App,Rejected,Low bureau score,0,0.0,456.3
APP0001784,CUST001045,2026-06-25,Two Wheeler Loan,76000,18,App,Rejected,Low bureau score,0,0.0,627.0
APP0001785,CUST002330,2025-11-04,Consumer Durable Loan,89000,36,Referral,Rejected,Policy score cutoff,0,0.0,350.4
APP0001786,CUST001485,2026-02-11,Personal Loan,116000,12,Partner,Rejected,Affordability policy,0,0.0,297.8
APP0001787,CUST002244,2025-08-05,Personal Loan,51000,12,Partner,Rejected,Low bureau score,0,0.0,386.3
APP0001788,CUST001608,2025-10-25,Consumer Durable Loan,27000,36,App,Rejected,Recent delinquency,0,0.0,390.9
APP0001789,CUST000812,2026-05-02,Personal Loan,105000,18,Partner,Approved,,79000,14.07,142.3
APP0001790,CUST000575,2026-04-12,Personal Loan,71000,9,Partner,Rejected,Policy score cutoff,0,0.0,390.9
APP0001791,CUST002385,2026-02-12,Merchant Loan,161000,12,Partner,Approved,,141000,15.7,199.4
APP0001792,CUST000716,2025-10-15,Personal Loan,123000,36,Branch,Rejected,Affordability policy,0,0.0,294.0
APP0001793,CUST000032,2026-05-08,Personal Loan,99000,24,App,Rejected,Affordability policy,0,0.0,283.4
APP0001794,CUST001553,2026-06-09,Personal Loan,78000,12,Referral,Rejected,Policy score cutoff,0,0.0,337.1
APP0001795,CUST000807,2025-10-25,Two Wheeler Loan,41000,9,App,Rejected,Policy score cutoff,0,0.0,476.8
APP0001796,CUST001669,2025-07-12,Personal Loan,123000,12,Partner,Rejected,Low bureau score,0,0.0,468.4
APP0001797,CUST001028,2025-08-22,Personal Loan,149000,12,Referral,Rejected,Affordability policy,0,0.0,280.8
APP0001798,CUST000252,2025-11-20,Consumer Durable Loan,95000,12,Partner,Approved,,74000,18.06,262.8
APP0001799,CUST000847,2026-06-23,Consumer Durable Loan,87000,12,App,Rejected,Low bureau score,0,0.0,503.0
APP0001800,CUST000053,2026-04-03,Personal Loan,191000,36,Branch,Approved,,155000,18.76,239.7
APP0001801,CUST001529,2025-10-22,Personal Loan,207000,12,App,Approved,,156000,19.51,212.7
APP0001802,CUST001148,2025-08-22,Consumer Durable Loan,100000,12,Branch,Rejected,Policy score cutoff,0,0.0,330.5
APP0001803,CUST001428,2026-06-01,Personal Loan,54000,18,Branch,Rejected,Recent delinquency,0,0.0,453.0
APP0001804,CUST001049,2025-11-04,Merchant Loan,58000,6,Referral,Rejected,Policy score cutoff,0,0.0,399.1
APP0001805,CUST001028,2025-09-10,Personal Loan,42000,24,Branch,Approved,,34000,18.51,230.8
APP0001806,CUST000845,2025-11-04,Consumer Durable Loan,26000,12,App,Rejected,Policy score cutoff,0,0.0,335.2
APP0001807,CUST001971,2026-01-17,Personal Loan,84000,12,App,Rejected,Affordability policy,0,0.0,308.5
APP0001808,CUST001938,2025-09-21,Consumer Durable Loan,50000,12,App,Approved,,38000,16.96,223.8
APP0001809,CUST001134,2026-06-02,Two Wheeler Loan,93000,18,App,Rejected,Policy score cutoff,0,0.0,381.2
APP0001810,CUST001564,2026-06-21,Personal Loan,89000,18,App,Rejected,Policy score cutoff,0,0.0,366.7
APP0001811,CUST002318,2026-02-16,Personal Loan,177000,12,Branch,Rejected,Affordability policy,0,0.0,237.2
APP0001812,CUST001232,2025-10-27,Personal Loan,106000,9,Referral,Approved,,85000,19.39,298.7
APP0001813,CUST001616,2025-08-26,Two Wheeler Loan,87000,12,Branch,Rejected,Affordability policy,0,0.0,268.6
APP0001814,CUST002446,2025-11-22,Merchant Loan,91000,12,Branch,Rejected,Policy score cutoff,0,0.0,351.6
APP0001815,CUST000300,2025-10-21,Two Wheeler Loan,39000,24,Partner,Approved,,34000,18.58,304.9
APP0001816,CUST001133,2026-05-14,Two Wheeler Loan,29000,6,App,Rejected,Affordability policy,0,0.0,285.1
APP0001817,CUST000466,2026-02-07,Consumer Durable Loan,39000,18,App,Rejected,Policy score cutoff,0,0.0,373.5
APP0001818,CUST002189,2026-05-13,Personal Loan,89000,18,Partner,Approved,,81000,16.69,145.4
APP0001819,CUST002217,2026-05-13,Consumer Durable Loan,95000,24,App,Rejected,Affordability policy,0,0.0,273.8
APP0001820,CUST001449,2025-11-09,Consumer Durable Loan,52000,36,App,Approved,,51000,17.56,229.7
APP0001821,CUST000384,2025-10-25,Two Wheeler Loan,65000,36,Referral,Approved,,61000,18.34,300.6
APP0001822,CUST002207,2026-02-03,Personal Loan,81000,24,App,Approved,,81000,17.75,262.8
APP0001823,CUST001139,2026-05-20,Merchant Loan,163000,9,Partner,Approved,,130000,15.31,149.3
APP0001824,CUST001340,2025-10-21,Consumer Durable Loan,72000,18,Branch,Approved,,64000,20.15,296.3
APP0001825,CUST002296,2025-10-27,Two Wheeler Loan,88000,18,Partner,Rejected,Affordability policy,0,0.0,296.3
APP0001826,CUST000661,2026-01-01,Consumer Durable Loan,75000,24,App,Rejected,Policy score cutoff,0,0.0,357.3
APP0001827,CUST000166,2026-06-27,Consumer Durable Loan,61000,18,App,Rejected,Affordability policy,0,0.0,229.8
APP0001828,CUST000351,2026-02-07,Personal Loan,134000,12,App,Rejected,Policy score cutoff,0,0.0,451.0
APP0001829,CUST000909,2025-11-19,Merchant Loan,82000,12,Referral,Rejected,Affordability policy,0,0.0,278.7
APP0001830,CUST000901,2026-02-04,Personal Loan,84000,18,Partner,Rejected,Affordability policy,0,0.0,327.7
APP0001831,CUST000092,2025-12-02,Two Wheeler Loan,39000,18,App,Approved,,33000,16.22,111.8
APP0001832,CUST001468,2026-03-24,Personal Loan,83000,6,Partner,Approved,,68000,17.25,241.5
APP0001833,CUST002325,2026-05-06,Two Wheeler Loan,33000,12,Partner,Approved,,28000,20.22,314.2
APP0001834,CUST000250,2026-04-12,Personal Loan,112000,12,Branch,Approved,,95000,18.27,199.1
APP0001835,CUST000429,2026-05-04,Consumer Durable Loan,120000,12,Partner,Approved,,103000,19.07,253.9
APP0001836,CUST002053,2026-06-08,Personal Loan,176000,24,Branch,Rejected,Policy score cutoff,0,0.0,333.9
APP0001837,CUST001526,2026-06-27,Merchant Loan,96000,12,App,Rejected,Policy score cutoff,0,0.0,413.8
APP0001838,CUST001655,2026-01-22,Personal Loan,159000,36,Partner,Rejected,Policy score cutoff,0,0.0,419.3
APP0001839,CUST000780,2025-10-24,Consumer Durable Loan,21000,6,Partner,Rejected,Affordability policy,0,0.0,271.8
APP0001840,CUST002313,2026-01-27,Merchant Loan,194000,9,Partner,Approved,,157000,16.99,171.2
APP0001841,CUST000123,2025-08-21,Two Wheeler Loan,37000,18,Branch,Rejected,Policy score cutoff,0,0.0,403.2
APP0001842,CUST000287,2026-02-15,Personal Loan,151000,12,Partner,Approved,,129000,18.55,218.7
APP0001843,CUST002343,2026-03-17,Two Wheeler Loan,96000,36,App,Rejected,Policy score cutoff,0,0.0,347.1
APP0001844,CUST001736,2026-05-11,Merchant Loan,35000,18,App,Rejected,Low bureau score,0,0.0,487.0
APP0001845,CUST001502,2025-11-09,Two Wheeler Loan,51000,12,Branch,Approved,,40000,22.18,457.5
APP0001846,CUST001829,2025-12-21,Personal Loan,74000,12,Partner,Approved,,74000,16.24,157.9
APP0001847,CUST002131,2026-06-17,Consumer Durable Loan,78000,12,Referral,Approved,,72000,21.64,308.9
APP0001848,CUST001409,2025-09-02,Consumer Durable Loan,79000,24,App,Rejected,Affordability policy,0,0.0,268.7
APP0001849,CUST001568,2026-06-27,Consumer Durable Loan,90000,12,Partner,Rejected,Policy score cutoff,0,0.0,420.1
APP0001850,CUST001216,2026-03-05,Two Wheeler Loan,100000,12,Branch,Rejected,Affordability policy,0,0.0,256.3
APP0001851,CUST000354,2026-03-04,Merchant Loan,205000,12,App,Rejected,High recent enquiries,0,0.0,458.2
APP0001852,CUST000298,2026-04-21,Personal Loan,114000,24,Branch,Approved,,88000,12.34,145.3
APP0001853,CUST000015,2026-04-08,Personal Loan,182000,18,Branch,Rejected,Policy score cutoff,0,0.0,339.8
APP0001854,CUST001018,2026-03-12,Two Wheeler Loan,97000,36,Partner,Approved,,77000,17.69,301.9
APP0001855,CUST001898,2025-09-12,Consumer Durable Loan,140000,12,Partner,Rejected,Affordability policy,0,0.0,310.6
APP0001856,CUST001734,2026-05-01,Two Wheeler Loan,39000,12,Partner,Rejected,Policy score cutoff,0,0.0,419.2
APP0001857,CUST001677,2026-02-16,Personal Loan,104000,18,App,Approved,,95000,19.36,268.0
APP0001858,CUST000448,2025-11-10,Personal Loan,79000,36,Referral,Approved,,70000,19.71,263.7
APP0001859,CUST002077,2025-10-24,Merchant Loan,288000,9,App,Approved,,268000,20.26,288.5
APP0001860,CUST000511,2025-11-13,Personal Loan,194000,12,Branch,Approved,,178000,17.29,166.5
APP0001861,CUST002246,2025-08-15,Consumer Durable Loan,50000,18,Branch,Approved,,38000,13.32,136.6
APP0001862,CUST002430,2025-11-11,Personal Loan,207000,18,Referral,Rejected,Affordability policy,0,0.0,238.8
APP0001863,CUST002213,2025-09-14,Personal Loan,106000,18,Partner,Approved,,104000,20.14,314.1
APP0001864,CUST002413,2026-06-02,Consumer Durable Loan,97000,12,Partner,Approved,,90000,16.4,137.3
APP0001865,CUST000098,2025-08-01,Merchant Loan,299000,18,App,Approved,,299000,17.74,262.1
APP0001866,CUST001555,2026-05-09,Personal Loan,79000,18,Partner,Rejected,Low bureau score,0,0.0,659.5
APP0001867,CUST002294,2026-05-09,Two Wheeler Loan,79000,12,App,Rejected,Affordability policy,0,0.0,307.5
APP0001868,CUST002416,2025-09-02,Two Wheeler Loan,57000,24,Partner,Rejected,Low bureau score,0,0.0,550.4
APP0001869,CUST000938,2025-09-01,Personal Loan,178000,18,Branch,Rejected,Affordability policy,0,0.0,241.0
APP0001870,CUST000605,2025-07-10,Consumer Durable Loan,45000,12,Partner,Rejected,Policy score cutoff,0,0.0,330.3
APP0001871,CUST000580,2026-06-04,Personal Loan,82000,6,App,Approved,,63000,19.5,305.3
APP0001872,CUST000470,2026-02-12,Personal Loan,118000,12,App,Rejected,Low bureau score,0,0.0,559.4
APP0001873,CUST000596,2025-09-07,Personal Loan,178000,12,Referral,Rejected,Affordability policy,0,0.0,308.5
APP0001874,CUST000131,2025-10-04,Personal Loan,101000,24,App,Rejected,Low bureau score,0,0.0,556.6
APP0001875,CUST001873,2025-11-08,Personal Loan,120000,12,Partner,Rejected,Policy score cutoff,0,0.0,444.7
APP0001876,CUST000092,2026-03-04,Two Wheeler Loan,47000,18,Partner,Approved,,45000,16.05,151.7
APP0001877,CUST000519,2026-04-05,Two Wheeler Loan,71000,18,Branch,Rejected,Policy score cutoff,0,0.0,341.0
APP0001878,CUST001824,2025-07-14,Two Wheeler Loan,14000,18,App,Rejected,Affordability policy,0,0.0,314.6
APP0001879,CUST000322,2025-09-13,Two Wheeler Loan,87000,12,App,Approved,,78000,17.59,237.2
APP0001880,CUST001868,2025-11-19,Two Wheeler Loan,59000,18,App,Rejected,Affordability policy,0,0.0,275.4
APP0001881,CUST001300,2025-11-01,Personal Loan,135000,12,App,Rejected,Policy score cutoff,0,0.0,444.3
APP0001882,CUST001826,2026-01-26,Personal Loan,133000,24,App,Rejected,Low bureau score,0,0.0,479.7
APP0001883,CUST000917,2026-06-13,Personal Loan,88000,18,App,Rejected,Low bureau score,0,0.0,502.5
APP0001884,CUST000216,2026-05-08,Two Wheeler Loan,69000,24,App,Approved,,57000,17.42,243.3
APP0001885,CUST000464,2025-10-10,Personal Loan,188000,6,App,Rejected,Low bureau score,0,0.0,470.1
APP0001886,CUST000030,2026-06-19,Merchant Loan,79000,6,Branch,Rejected,Policy score cutoff,0,0.0,388.9
APP0001887,CUST000836,2025-10-25,Personal Loan,138000,18,App,Approved,,124000,13.91,78.1
APP0001888,CUST000559,2025-12-25,Consumer Durable Loan,77000,18,Partner,Approved,,72000,18.61,291.6
APP0001889,CUST000686,2025-08-22,Consumer Durable Loan,70000,18,App,Approved,,61000,11.77,56.8
APP0001890,CUST000177,2026-05-19,Consumer Durable Loan,100000,18,Partner,Rejected,Policy score cutoff,0,0.0,369.9
APP0001891,CUST002206,2025-10-19,Merchant Loan,93000,12,Branch,Approved,,93000,18.6,252.8
APP0001892,CUST000175,2025-10-17,Consumer Durable Loan,46000,18,App,Approved,,43000,17.22,186.6
APP0001893,CUST001337,2026-06-14,Merchant Loan,201000,24,Referral,Approved,,197000,17.96,310.2
APP0001894,CUST000383,2025-09-16,Consumer Durable Loan,39000,12,Partner,Rejected,Affordability policy,0,0.0,237.1
APP0001895,CUST001945,2026-03-06,Personal Loan,148000,12,App,Approved,,120000,19.43,282.1
APP0001896,CUST001482,2026-04-08,Personal Loan,72000,24,Partner,Approved,,59000,20.21,344.9
APP0001897,CUST002233,2026-05-15,Personal Loan,89000,9,App,Rejected,Low bureau score,0,0.0,413.2
APP0001898,CUST000060,2026-06-27,Two Wheeler Loan,56000,6,Branch,Rejected,Policy score cutoff,0,0.0,355.9
APP0001899,CUST000999,2026-04-01,Consumer Durable Loan,32000,6,Partner,Approved,,30000,21.24,414.5
APP0001900,CUST001291,2026-06-23,Personal Loan,162000,18,App,Rejected,Affordability policy,0,0.0,263.7
APP0001901,CUST002103,2026-03-16,Two Wheeler Loan,66000,6,App,Approved,,57000,15.3,212.6
APP0001902,CUST001520,2026-04-20,Two Wheeler Loan,136000,24,App,Approved,,128000,15.18,174.8
APP0001903,CUST001394,2025-10-24,Personal Loan,67000,6,App,Rejected,Policy score cutoff,0,0.0,384.8
APP0001904,CUST000672,2025-12-09,Personal Loan,165000,18,App,Approved,,153000,18.35,237.8
APP0001905,CUST001923,2025-08-10,Consumer Durable Loan,91000,9,Partner,Approved,,82000,18.35,230.6
APP0001906,CUST000261,2025-12-08,Consumer Durable Loan,47000,24,App,Approved,,44000,17.95,262.5
APP0001907,CUST000078,2025-08-09,Personal Loan,151000,12,Partner,Rejected,Low bureau score,0,0.0,586.1
APP0001908,CUST001199,2026-05-05,Two Wheeler Loan,72000,6,Referral,Rejected,Affordability policy,0,0.0,318.0
APP0001909,CUST001973,2026-04-02,Consumer Durable Loan,31000,18,App,Approved,,30000,13.81,105.2
APP0001910,CUST002286,2026-03-19,Consumer Durable Loan,41000,12,Partner,Approved,,35000,16.75,257.6
APP0001911,CUST002330,2026-04-08,Consumer Durable Loan,69000,18,Referral,Rejected,Policy score cutoff,0,0.0,426.8
APP0001912,CUST002364,2026-05-25,Two Wheeler Loan,77000,12,Partner,Rejected,Affordability policy,0,0.0,288.8
APP0001913,CUST000418,2025-12-08,Merchant Loan,228000,18,App,Approved,,210000,17.56,240.1
APP0001914,CUST001822,2025-12-22,Merchant Loan,254000,12,App,Rejected,Low bureau score,0,0.0,604.0
APP0001915,CUST000850,2025-10-22,Consumer Durable Loan,37000,24,Partner,Approved,,35000,16.29,226.2
APP0001916,CUST000041,2025-11-24,Consumer Durable Loan,60000,12,App,Approved,,45000,23.81,477.3
APP0001917,CUST002412,2025-08-06,Merchant Loan,200000,9,Branch,Rejected,Policy score cutoff,0,0.0,423.7
APP0001918,CUST000130,2026-04-23,Personal Loan,103000,18,Referral,Rejected,Affordability policy,0,0.0,308.4
APP0001919,CUST002048,2026-06-06,Consumer Durable Loan,49000,12,Partner,Approved,,39000,14.94,107.9
APP0001920,CUST001555,2025-07-17,Personal Loan,120000,18,App,Rejected,Low bureau score,0,0.0,628.5
APP0001921,CUST002110,2026-04-05,Personal Loan,143000,18,Partner,Rejected,Affordability policy,0,0.0,249.8
APP0001922,CUST001781,2026-06-17,Personal Loan,206000,18,Branch,Rejected,Policy score cutoff,0,0.0,380.6
APP0001923,CUST001149,2026-05-16,Consumer Durable Loan,85000,18,Referral,Rejected,Policy score cutoff,0,0.0,402.8
APP0001924,CUST002333,2026-04-06,Two Wheeler Loan,75000,24,App,Rejected,Low bureau score,0,0.0,492.4
APP0001925,CUST001811,2025-09-12,Personal Loan,108000,18,App,Rejected,Policy score cutoff,0,0.0,340.6
APP0001926,CUST002372,2025-09-19,Personal Loan,86000,24,Partner,Rejected,Policy score cutoff,0,0.0,345.2
APP0001927,CUST000996,2026-04-15,Personal Loan,115000,24,Partner,Approved,,108000,20.8,350.0
APP0001928,CUST002093,2025-09-15,Personal Loan,119000,12,App,Rejected,Affordability policy,0,0.0,246.2
APP0001929,CUST002097,2025-11-06,Personal Loan,150000,9,App,Rejected,Affordability policy,0,0.0,288.1
APP0001930,CUST001818,2025-08-15,Two Wheeler Loan,57000,18,App,Approved,,43000,18.13,250.0
APP0001931,CUST002150,2026-05-14,Personal Loan,131000,24,Partner,Rejected,Affordability policy,0,0.0,312.3
APP0001932,CUST001433,2025-11-25,Two Wheeler Loan,45000,24,App,Approved,,35000,13.35,50.6
APP0001933,CUST002481,2025-12-19,Consumer Durable Loan,99000,36,Partner,Approved,,98000,15.44,192.0
APP0001934,CUST002416,2025-07-15,Consumer Durable Loan,31000,12,Branch,Rejected,Low bureau score,0,0.0,512.2
APP0001935,CUST001349,2025-12-22,Personal Loan,50000,36,App,Approved,,45000,15.42,142.1
APP0001936,CUST000066,2026-01-04,Personal Loan,36000,12,App,Approved,,27000,19.33,255.1
APP0001937,CUST000788,2026-05-02,Personal Loan,104000,12,Branch,Rejected,Affordability policy,0,0.0,280.3
APP0001938,CUST002231,2026-02-21,Consumer Durable Loan,61000,24,App,Rejected,Policy score cutoff,0,0.0,410.2
APP0001939,CUST000698,2026-03-21,Personal Loan,66000,18,Referral,Approved,,53000,18.87,241.5
APP0001940,CUST001034,2026-01-20,Personal Loan,99000,18,App,Approved,,77000,20.87,271.1
APP0001941,CUST001692,2025-10-11,Two Wheeler Loan,10000,18,App,Approved,,9000,14.18,110.2
APP0001942,CUST000468,2026-05-27,Personal Loan,154000,12,App,Rejected,Affordability policy,0,0.0,293.1
